theorem	axioms
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_20.eq_2	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_20.eq_3	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_28.eq_1	[]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_28.eq_2	[]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_30.eq_1	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_30.eq_2	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_30.eq_3	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_30.eq_4	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_30.eq_5	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_38.eq_1	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_38.eq_2	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_38.eq_3	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_38.eq_4	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_38.eq_5	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_41.eq_1	[]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_41.eq_2	[]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_43.eq_1	[]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_43.eq_2	[]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_45.eq_1	[]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_45.eq_2	[]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_5.eq_1	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_5.eq_2	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_5.eq_3	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_8.eq_1	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.interpOf.match_8.eq_2	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.prepareExternalAnswer.match_1.eq_1	[]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.prepareExternalAnswer.match_1.eq_2	[]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.prepareExternalAnswer.match_3.eq_1	[]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.prepareExternalAnswer.match_3.eq_2	[]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.prepareExternalAnswer.match_5.eq_1	[propext]
_private.Effect4.Laws.Program.Guard.FrameOwned.0.Effect4.Program.prepareExternalAnswer.match_5.eq_2	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.pendingCause.match_1.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.pendingCause.match_1.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.resumeValue.match_1.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.resumeValue.match_1.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.resumeValue.match_3.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.resumeValue.match_3.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.resumeValue.match_3.eq_3	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.resumeValue.match_3.eq_4	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_10	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_11	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_12	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_13	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_14	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_15	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_16	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_17	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_18	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_3	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_4	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_5	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_6	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_7	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_8	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.FrameFiber.step.match_1.eq_9	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.countdownPark.match_1.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.countdownPark.match_1.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.countdownWalk.match_1.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.countdownWalk.match_1.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.finalizerOr.match_1.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.finalizerOr.match_1.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.finalizerOr.match_3.eq_1	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.finalizerOr.match_3.eq_2	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.interruptAs.match_3.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.interruptAs.match_3.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_10.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_10.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_10.eq_3	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_10.eq_4	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_10.eq_5	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_12.eq_1	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_12.eq_2	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_12.eq_3	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_3.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_3.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_5.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_5.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_7.eq_1	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_7.eq_2	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_7.eq_3	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_7.eq_4	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.match_7.eq_5	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_1.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_1.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_17.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_17.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_21.eq_1	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_21.eq_2	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_21.eq_3	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_24.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_24.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_10	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_11	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_12	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_13	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_14	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_15	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_16	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_17	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_18	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_19	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_20	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_21	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_22	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_23	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_24	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_3	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_4	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_5	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_6	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_7	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_8	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_26.eq_9	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_7.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.evaluatePrim.withFiber.match_7.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.frameExitState.match_1.eq_1	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.frameExitState.match_1.eq_2	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.registerRace.match_1.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.registerRace.match_1.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.spawn.match_1.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.spawn.match_1.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Machine.spawn.match_1.eq_3	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Prim.armA.match_1.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Prim.armA.match_1.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Program.evaluateNative.match_1.eq_1	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Program.evaluateNative.match_1.eq_2	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Program.evaluateNative.match_4.eq_1	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Program.evaluateNative.match_4.eq_2	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Program.evaluateNative.match_4.eq_3	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Program.evaluateNative.match_4.eq_4	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Program.exitScoped.match_1.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Program.exitScoped.match_1.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Program.exitScoped.match_3.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Program.exitScoped.match_3.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Program.exitScoped.match_5.eq_1	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Program.exitScoped.match_5.eq_2	[]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Program.exitScoped.match_7.eq_1	[propext]
_private.Effect4.Laws.Program.Guard.Interruption.0.Effect4.Program.exitScoped.match_7.eq_2	[propext]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_1	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_10	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_11	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_12	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_13	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_14	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_15	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_16	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_17	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_18	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_19	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_2	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_20	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_21	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_22	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_3	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_4	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_5	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_6	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_7	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_8	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ActionName.keys.match_1.eq_9	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.Completion.keys.match_1.eq_1	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.Completion.keys.match_1.eq_2	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.Env.ContextUpdate.keys.match_1.eq_1	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.Env.ContextUpdate.keys.match_1.eq_2	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.Env.ContextUpdate.keys.match_1.eq_3	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.FinName.keys.match_1.eq_1	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.FinName.keys.match_1.eq_10	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.FinName.keys.match_1.eq_2	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.FinName.keys.match_1.eq_3	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.FinName.keys.match_1.eq_4	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.FinName.keys.match_1.eq_5	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.FinName.keys.match_1.eq_6	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.FinName.keys.match_1.eq_7	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.FinName.keys.match_1.eq_8	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.FinName.keys.match_1.eq_9	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ParkKind.keys.match_1.eq_1	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ParkKind.keys.match_1.eq_2	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.ParkKind.keys.match_1.eq_3	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_1	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_10	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_11	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_12	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_13	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_14	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_15	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_16	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_17	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_18	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_19	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_2	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_20	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_21	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_22	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_23	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_24	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_25	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_26	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_27	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_28	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_29	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_3	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_30	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_31	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_32	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_4	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_5	[]
_private.Effect4.Laws.Program.Handles.Evaluation.0.Effect4.Machine.SyncOp.keys.match_1.eq_6	[]
