file	name	sigIndex	kind	stability	category	since	dataLast	A	E	R	gradeA	gradeE	gradeR	rowGrade	rShape	rClass	eClass	scopeInR	keys	configReads	keyId	keyKind	hasDefault	fiberCached	defaultText	line	typeSource
unstable/httpapi/HttpApiEndpoint.ts	get	0	other	unstable/httpapi	constructors	4.0.0	false	HttpApiEndpoint<Identifier, "GET", Path, ToStringTreeCodec<Params>, ToStringTreeCodec<Query>, ToStringTreeCodec<ToSchema<Payload>>, ToStringTreeCodec<Headers>, ToSuccessCodec<Success>, ToJsonCodec<Err						other				false								1397	checker
unstable/httpapi/HttpApiEndpoint.ts	get	1	other	unstable/httpapi	constructors	4.0.0	false	HttpApiEndpoint<Identifier, "GET", Path, Params extends Fields ? Struct<Params> : Params, Query extends Fields ? Struct<Query> : Query, ToSchema<Payload>, ToSchema<Headers>, UnwrapReadonlyArray<Succes						other				false								1397	checker
unstable/httpapi/HttpApiEndpoint.ts	getErrorSchemas	0	other	unstable/httpapi			false	Array<Schema.Top>						other				false								283	syntactic
unstable/httpapi/HttpApiEndpoint.ts	getPayloadSchemas	0	other	unstable/httpapi			false	Array<Schema.Top>						other				false								268	syntactic
unstable/httpapi/HttpApiEndpoint.ts	getSuccessSchemas	0	other	unstable/httpapi			false	[Schema.Top, ...Array<Schema.Top>]						other				false								277	syntactic
unstable/httpapi/HttpApiEndpoint.ts	head	0	other	unstable/httpapi	constructors	4.0.0	false	HttpApiEndpoint<Identifier, "HEAD", Path, ToStringTreeCodec<Params>, ToStringTreeCodec<Query>, ToStringTreeCodec<ToSchema<Payload>>, ToStringTreeCodec<Headers>, ToSuccessCodec<Success>, ToJsonCodec<Er						other				false								1441	checker
unstable/httpapi/HttpApiEndpoint.ts	head	1	other	unstable/httpapi	constructors	4.0.0	false	HttpApiEndpoint<Identifier, "HEAD", Path, Params extends Fields ? Struct<Params> : Params, Query extends Fields ? Struct<Query> : Query, ToSchema<Payload>, ToSchema<Headers>, UnwrapReadonlyArray<Succe						other				false								1441	checker
unstable/httpapi/HttpApiEndpoint.ts	isHttpApiEndpoint	0	other	unstable/httpapi	guards	4.0.0	false	boolean						other				false								45	checker
unstable/httpapi/HttpApiEndpoint.ts	make	0	other	unstable/httpapi	constructors	4.0.0	false	{ <const Identifier extends string, const Path extends HttpRouter.PathInput, Params extends Schema.Top | Schema.Struct.Fields = never, Query extends Schema.Top | Schema.Struct.Fields = never, Payload 						other				false								979	checker
unstable/httpapi/HttpApiEndpoint.ts	options	0	other	unstable/httpapi	constructors	4.0.0	false	HttpApiEndpoint<Identifier, "OPTIONS", Path, ToStringTreeCodec<Params>, ToStringTreeCodec<Query>, ToStringTreeCodec<ToSchema<Payload>>, ToStringTreeCodec<Headers>, ToSuccessCodec<Success>, ToJsonCodec						other				false								1449	checker
unstable/httpapi/HttpApiEndpoint.ts	options	1	other	unstable/httpapi	constructors	4.0.0	false	HttpApiEndpoint<Identifier, "OPTIONS", Path, Params extends Fields ? Struct<Params> : Params, Query extends Fields ? Struct<Query> : Query, ToSchema<Payload>, ToSchema<Headers>, UnwrapReadonlyArray<Su						other				false								1449	checker
unstable/httpapi/HttpApiEndpoint.ts	patch	0	other	unstable/httpapi	constructors	4.0.0	false	HttpApiEndpoint<Identifier, "PATCH", Path, ToStringTreeCodec<Params>, ToStringTreeCodec<Query>, ToJsonCodec<ToSchema<Payload>>, ToStringTreeCodec<Headers>, ToSuccessCodec<Success>, ToJsonCodec<Error e						other				false								1421	checker
unstable/httpapi/HttpApiEndpoint.ts	patch	1	other	unstable/httpapi	constructors	4.0.0	false	HttpApiEndpoint<Identifier, "PATCH", Path, Params extends Fields ? Struct<Params> : Params, Query extends Fields ? Struct<Query> : Query, ToSchema<Payload>, ToSchema<Headers>, UnwrapReadonlyArray<Succ						other				false								1421	checker
unstable/httpapi/HttpApiEndpoint.ts	post	0	other	unstable/httpapi	constructors	4.0.0	false	HttpApiEndpoint<Identifier, "POST", Path, ToStringTreeCodec<Params>, ToStringTreeCodec<Query>, ToJsonCodec<ToSchema<Payload>>, ToStringTreeCodec<Headers>, ToSuccessCodec<Success>, ToJsonCodec<Error ex						other				false								1405	checker
unstable/httpapi/HttpApiEndpoint.ts	post	1	other	unstable/httpapi	constructors	4.0.0	false	HttpApiEndpoint<Identifier, "POST", Path, Params extends Fields ? Struct<Params> : Params, Query extends Fields ? Struct<Query> : Query, ToSchema<Payload>, ToSchema<Headers>, UnwrapReadonlyArray<Succe						other				false								1405	checker
unstable/httpapi/HttpApiEndpoint.ts	put	0	other	unstable/httpapi	constructors	4.0.0	false	HttpApiEndpoint<Identifier, "PUT", Path, ToStringTreeCodec<Params>, ToStringTreeCodec<Query>, ToJsonCodec<ToSchema<Payload>>, ToStringTreeCodec<Headers>, ToSuccessCodec<Success>, ToJsonCodec<Error ext						other				false								1413	checker
unstable/httpapi/HttpApiEndpoint.ts	put	1	other	unstable/httpapi	constructors	4.0.0	false	HttpApiEndpoint<Identifier, "PUT", Path, Params extends Fields ? Struct<Params> : Params, Query extends Fields ? Struct<Query> : Query, ToSchema<Payload>, ToSchema<Headers>, UnwrapReadonlyArray<Succes						other				false								1413	checker
unstable/httpapi/HttpApiError.ts	BadRequest	0	value	unstable/httpapi	errors	4.0.0	false	typeof BadRequest						value				false								42	checker
unstable/httpapi/HttpApiError.ts	BadRequestNoContent	0	value	unstable/httpapi	schemas	4.0.0	false	asNoContent<typeof BadRequest>						value				false								62	checker
unstable/httpapi/HttpApiError.ts	Conflict	0	value	unstable/httpapi	errors	4.0.0	false	typeof Conflict						value				false								253	checker
unstable/httpapi/HttpApiError.ts	ConflictNoContent	0	value	unstable/httpapi	schemas	4.0.0	false	asNoContent<typeof Conflict>						value				false								272	checker
unstable/httpapi/HttpApiError.ts	Forbidden	0	value	unstable/httpapi	errors	4.0.0	false	typeof Forbidden						value				false								103	checker
unstable/httpapi/HttpApiError.ts	ForbiddenNoContent	0	value	unstable/httpapi	schemas	4.0.0	false	asNoContent<typeof Forbidden>						value				false								122	checker
unstable/httpapi/HttpApiError.ts	Gone	0	value	unstable/httpapi	errors	4.0.0	false	typeof Gone						value				false								283	checker
unstable/httpapi/HttpApiError.ts	GoneNoContent	0	value	unstable/httpapi	schemas	4.0.0	false	asNoContent<typeof Gone>						value				false								302	checker
unstable/httpapi/HttpApiError.ts	HttpApiSchemaError	0	value	unstable/httpapi	errors	4.0.0	false	typeof HttpApiSchemaError						value				false								447	checker
unstable/httpapi/HttpApiError.ts	HttpApiSchemaErrorTypeId	0	value	unstable/httpapi	type IDs	4.0.0	false	HttpApiSchemaErrorTypeId						value				false								437	syntactic
unstable/httpapi/HttpApiError.ts	InternalServerError	0	value	unstable/httpapi	errors	4.0.0	false	typeof InternalServerError						value				false								343	checker
unstable/httpapi/HttpApiError.ts	InternalServerErrorNoContent	0	value	unstable/httpapi	schemas	4.0.0	false	asNoContent<typeof InternalServerError>						value				false								361	checker
unstable/httpapi/HttpApiError.ts	MethodNotAllowed	0	value	unstable/httpapi	errors	4.0.0	false	typeof MethodNotAllowed						value				false								163	checker
unstable/httpapi/HttpApiError.ts	MethodNotAllowedNoContent	0	value	unstable/httpapi	schemas	4.0.0	false	asNoContent<typeof MethodNotAllowed>						value				false								182	checker
unstable/httpapi/HttpApiError.ts	NotAcceptable	0	value	unstable/httpapi	errors	4.0.0	false	typeof NotAcceptable						value				false								193	checker
unstable/httpapi/HttpApiError.ts	NotAcceptableNoContent	0	value	unstable/httpapi	schemas	4.0.0	false	asNoContent<typeof NotAcceptable>						value				false								212	checker
unstable/httpapi/HttpApiError.ts	NotFound	0	value	unstable/httpapi	errors	4.0.0	false	typeof NotFound						value				false								133	checker
unstable/httpapi/HttpApiError.ts	NotFoundNoContent	0	value	unstable/httpapi	schemas	4.0.0	false	asNoContent<typeof NotFound>						value				false								152	checker
unstable/httpapi/HttpApiError.ts	NotImplemented	0	value	unstable/httpapi	errors	4.0.0	false	typeof NotImplemented						value				false								372	checker
unstable/httpapi/HttpApiError.ts	NotImplementedNoContent	0	value	unstable/httpapi	schemas	4.0.0	false	asNoContent<typeof NotImplemented>						value				false								390	checker
unstable/httpapi/HttpApiError.ts	RequestTimeout	0	value	unstable/httpapi	errors	4.0.0	false	typeof RequestTimeout						value				false								223	checker
unstable/httpapi/HttpApiError.ts	RequestTimeoutNoContent	0	value	unstable/httpapi	schemas	4.0.0	false	asNoContent<typeof RequestTimeout>						value				false								242	checker
unstable/httpapi/HttpApiError.ts	ServiceUnavailable	0	value	unstable/httpapi	errors	4.0.0	false	typeof ServiceUnavailable						value				false								401	checker
unstable/httpapi/HttpApiError.ts	ServiceUnavailableNoContent	0	value	unstable/httpapi	schemas	4.0.0	false	asNoContent<typeof ServiceUnavailable>						value				false								419	checker
unstable/httpapi/HttpApiError.ts	Unauthorized	0	value	unstable/httpapi	errors	4.0.0	false	typeof Unauthorized						value				false								73	checker
unstable/httpapi/HttpApiError.ts	UnauthorizedNoContent	0	value	unstable/httpapi	schemas	4.0.0	false	asNoContent<typeof Unauthorized>						value				false								92	checker
unstable/httpapi/HttpApiError.ts	UnprocessableEntity	0	value	unstable/httpapi	errors	4.0.0	false	typeof UnprocessableEntity						value				false								313	checker
unstable/httpapi/HttpApiError.ts	UnprocessableEntityNoContent	0	value	unstable/httpapi	schemas	4.0.0	false	asNoContent<typeof UnprocessableEntity>						value				false								332	checker
unstable/httpapi/HttpApiGroup.ts	isHttpApiGroup	0	other	unstable/httpapi	guards	4.0.0	false	boolean						other				false								32	checker
unstable/httpapi/HttpApiGroup.ts	make	0	other	unstable/httpapi	constructors	4.0.0	false	HttpApiGroup<Id, never, TopLevel>						other				false								394	checker
unstable/httpapi/HttpApiMiddleware.ts	Service	0	other	unstable/httpapi	constructors	4.0.0	false	<const Id extends string, const Error extends ErrorConstraint = never, const Security extends Record<string, HttpApiSecurity.HttpApiSecurity> = never, RequiredForClient extends boolean = false>(id: Id						other				false								320	checker
unstable/httpapi/HttpApiMiddleware.ts	isSecurity	0	other	unstable/httpapi	guards	4.0.0	false	boolean						other				false								44	checker
unstable/httpapi/HttpApiMiddleware.ts	layerClient	0	Layer	unstable/httpapi	layers	4.0.0	false	ForClient<Id>	EX	R | Exclude<RX, Scope>	handle	param	param	handle	union			true	Scope							504	checker
unstable/httpapi/HttpApiMiddleware.ts	layerSchemaErrorTransform	0	Layer	unstable/httpapi	layers	4.0.0	false	Id	never	never	param	ty	ty	param	never			false								466	checker
unstable/httpapi/HttpApiScalar.ts	layer	0	Layer	unstable/httpapi	layers	4.0.0	false	never	never	HttpRouter	ty	ty	param	param	single			false	HttpRouter							212	checker
unstable/httpapi/HttpApiScalar.ts	layerCdn	0	Layer	unstable/httpapi	layers	4.0.0	false	never	never	HttpRouter	ty	ty	param	param	single			false	HttpRouter							243	checker
unstable/httpapi/HttpApiSchema.ts	Accepted	0	value	unstable/httpapi	schemas	4.0.0	false	Accepted						value				false								181	syntactic
unstable/httpapi/HttpApiSchema.ts	Created	0	value	unstable/httpapi	schemas	4.0.0	false	Created						value				false								165	syntactic
unstable/httpapi/HttpApiSchema.ts	Empty	0	other	unstable/httpapi	constructors	4.0.0	false	Void						other				false								133	checker
unstable/httpapi/HttpApiSchema.ts	MultipartStreamTypeId	0	value	unstable/httpapi	type IDs	4.0.0	false	"~effect/httpapi/HttpApiSchema/MultipartStream"						value				false								798	checker
unstable/httpapi/HttpApiSchema.ts	MultipartTypeId	0	value	unstable/httpapi	type IDs	4.0.0	false	"~effect/httpapi/HttpApiSchema/Multipart"						value				false								754	checker
unstable/httpapi/HttpApiSchema.ts	NoContent	0	value	unstable/httpapi	schemas	4.0.0	false	NoContent						value				false								149	syntactic
unstable/httpapi/HttpApiSchema.ts	StreamSse	0	other	unstable/httpapi	constructors	4.0.0	false	StreamSse<Events, Error, Events["Type"]>						other				false								350	syntactic
unstable/httpapi/HttpApiSchema.ts	StreamSse	1	other	unstable/httpapi	constructors	4.0.0	false	StreamSse<SseEventFromData<Data>, Error, Data["Type"]>						other				false								350	syntactic
unstable/httpapi/HttpApiSchema.ts	StreamUint8Array	0	other	unstable/httpapi	constructors	4.0.0	false	StreamUint8Array						other				false								408	checker
unstable/httpapi/HttpApiSchema.ts	WithHeaders	0	other	unstable/httpapi	constructors	4.0.0	false	WithHeaders<S, Schema.Struct<H>>						other				false								565	syntactic
unstable/httpapi/HttpApiSchema.ts	WithHeadersTypeId	0	value	unstable/httpapi	type IDs	4.0.0	false	"~effect/httpapi/HttpApiSchema/WithHeaders"						value				false								445	checker
unstable/httpapi/HttpApiSchema.ts	WithHeadersValueTypeId	0	value	unstable/httpapi	type IDs	4.0.0	false	"~effect/httpapi/HttpApiSchema/WithHeadersValue"						value				false								461	checker
unstable/httpapi/HttpApiSchema.ts	asFormUrlEncoded	0	other	unstable/httpapi	encoding	4.0.0	true	S["Rebuild"]						other				false								885	checker
unstable/httpapi/HttpApiSchema.ts	asJson	0	other	unstable/httpapi	encoding	4.0.0	true	S["Rebuild"]						other				false								869	checker
unstable/httpapi/HttpApiSchema.ts	asMultipart	0	other	unstable/httpapi	encoding	4.0.0	true	asMultipart<S>						other				false								780	checker
unstable/httpapi/HttpApiSchema.ts	asMultipartStream	0	other	unstable/httpapi	encoding	4.0.0	true	asMultipartStream<S>						other				false								824	checker
unstable/httpapi/HttpApiSchema.ts	asNoContent	0	other	unstable/httpapi	encoding	4.0.0	true	asNoContent<S>						other				false								205	checker
unstable/httpapi/HttpApiSchema.ts	asText	0	other	unstable/httpapi	encoding	4.0.0	true	S["Rebuild"]						other				false								903	checker
unstable/httpapi/HttpApiSchema.ts	asUint8Array	0	other	unstable/httpapi	encoding	4.0.0	true	S["Rebuild"]						other				false								920	checker
unstable/httpapi/HttpApiSchema.ts	encodeToWithHeaders	0	other	unstable/httpapi	encoding	4.0.0	true	encodeToWithHeaders<S, Body, Headers>						other				false								715	checker
unstable/httpapi/HttpApiSchema.ts	getPayloadEncoding	0	other	unstable/httpapi			false	PayloadEncoding						other				false								967	syntactic
unstable/httpapi/HttpApiSchema.ts	getResponseEncoding	0	other	unstable/httpapi			false	ResponseEncoding						other				false								974	syntactic
unstable/httpapi/HttpApiSchema.ts	getResponseEncodingSchema	0	other	unstable/httpapi			false	ResponseEncoding						other				false								996	syntactic
